query_source,query_step,query_action,query_phase,query_reason,query_target_kind,neighbor_source,neighbor_step,neighbor_action,neighbor_phase,neighbor_reason,neighbor_target_kind,observation_distance,causal_memory_distance,post_decision_leakage_distance,observation_knn_disagreement,causal_knn_disagreement
teacher_real_micro_20260803_034023_674665/episode_08,22,RIGHT,special_escape,escape_special_contact,spikes,teacher_real_micro_20260803_034023_674665/episode_01,106,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,0.5147086528204573,0.7855350898968543,1.7259302903981886,1.0,0.0
teacher_real_micro_20260803_034023_674665/episode_08,23,RIGHT,special_escape,escape_special_contact,spikes,teacher_real_micro_20260803_034023_674665/episode_04,15,LEFT,support_departure,depart_support_platform,normal,0.5771043572951752,1.778577145382406,1.8871487188033895,1.0,0.0
teacher_real_micro_20260803_034023_674665/episode_08,24,RIGHT,special_escape,escape_special_contact,spikes,teacher_real_micro_20260803_034023_674665/episode_01,102,LEFT,support_departure,depart_support_platform,normal,0.6465419197539656,1.8984096775238284,1.8438849460552693,0.8,0.2
teacher_real_micro_20260803_034023_674665/episode_08,25,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,103,LEFT,support_departure,depart_support_platform,normal,0.7664714951658851,1.876050183967985,1.1031128450470027,0.6,0.8
teacher_real_micro_20260803_034023_674665/episode_08,26,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,104,LEFT,support_departure,depart_support_platform,normal,0.7681207368058603,1.0917041975752642,1.1046746668078042,0.2,0.0
teacher_real_micro_20260803_034023_674665/episode_08,27,LEFT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_10,5,RELEASE_ALL,aligned,aligned_with_visible_safe_platform,normal,0.5583170764753854,0.4212246771132902,0.816187689019994,0.8,0.8
teacher_real_micro_20260803_034023_674665/episode_08,28,LEFT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_10,9,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,0.6029433771672568,0.6377644910252721,1.0599247572122228,0.6,0.0
teacher_real_micro_20260803_034023_674665/episode_08,29,LEFT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_10,10,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,0.6131366107043248,1.051713302778698,1.1040709426752864,0.6,0.0
teacher_real_micro_20260803_034023_674665/episode_08,30,LEFT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_02,4,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,0.6647122149518457,1.0239860849260694,1.053044499673465,0.8,0.6
teacher_real_micro_20260803_034023_674665/episode_08,31,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,107,RIGHT,move,move_toward_safe_platform,normal,0.6629926714471529,1.0447869273583537,0.620109027103801,0.8,0.0
teacher_real_micro_20260803_034023_674665/episode_08,32,RIGHT,recovery,move_toward_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_02,119,RELEASE_ALL,aligned,aligned_with_safe_platform,spring,0.7453222146948375,1.3339959886112551,0.7650432238639757,0.8,1.0
teacher_real_micro_20260803_034023_674665/episode_08,33,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_02,120,RIGHT,special_escape,escape_special_contact,spring,0.7732727446813811,0.7732537960630441,2.0065240699993274,0.2,0.0
teacher_real_micro_20260803_034023_674665/episode_08,34,RIGHT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,108,RELEASE_ALL,aligned,aligned_with_visible_safe_platform,normal,0.5736116129335114,0.509451502646568,0.8263471469522325,0.6,0.6
teacher_real_micro_20260803_034023_674665/episode_08,35,RIGHT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,21,LEFT,support_departure,depart_support_platform,normal,0.5857099651745215,0.48592085883109115,0.484973000526065,0.6,0.0
teacher_real_micro_20260803_034023_674665/episode_08,36,RELEASE_ALL,brake,direction_change_brake,normal,teacher_real_micro_20260803_034023_674665/episode_09,16,RIGHT,support_departure,depart_support_platform,normal,0.44856147217944475,0.2295792716487348,1.2760166876454466,0.6,0.4
teacher_real_micro_20260803_034023_674665/episode_08,37,LEFT,recovery,move_toward_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,17,RELEASE_ALL,brake,direction_change_brake,normal,0.48114143168624485,1.2730285616604342,0.9089054523765574,0.8,0.2
teacher_real_micro_20260803_034023_674665/episode_08,38,LEFT,support_departure,depart_support_platform,spring,teacher_real_micro_20260803_034023_674665/episode_10,5,RELEASE_ALL,aligned,aligned_with_visible_safe_platform,normal,0.6340039554400276,0.574862983522008,1.174174740613207,0.2,0.4
teacher_real_micro_20260803_034023_674665/episode_08,39,LEFT,support_departure,depart_support_platform,spring,teacher_real_micro_20260803_034023_674665/episode_10,17,RELEASE_ALL,brake,direction_change_brake,normal,0.6197652400234734,0.8846468963236653,1.662922345755402,0.2,0.2
teacher_real_micro_20260803_034023_674665/episode_08,40,LEFT,support_departure,depart_support_platform,spring,teacher_real_micro_20260803_034023_674665/episode_01,23,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,0.513056069574269,1.1186344324882294,1.1942486135567982,0.4,0.4
teacher_real_micro_20260803_034023_674665/episode_08,41,LEFT,support_departure,depart_support_platform,spring,teacher_real_micro_20260803_034023_674665/episode_01,105,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,0.36323217518280826,0.5613651559137108,1.1514386401592631,0.6,0.6
teacher_real_micro_20260803_034023_674665/episode_08,42,RELEASE_ALL,brake,direction_change_brake,normal,teacher_real_micro_20260803_034023_674665/episode_04,19,LEFT,move,move_toward_safe_platform,normal,0.49772980938551353,0.6441596344605802,0.9173847777653225,0.4,0.6
teacher_real_micro_20260803_034023_674665/episode_08,43,RIGHT,recovery,approach_visible_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,106,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,0.5878538306897825,0.8566649297783122,0.6557763993529951,0.6,0.0
teacher_real_micro_20260803_034023_674665/episode_08,44,RIGHT,recovery,move_toward_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,107,RELEASE_ALL,aligned,aligned_with_visible_safe_platform,normal,0.7124051012765693,0.7178170657917115,0.7550239180577718,0.6,0.4
teacher_real_micro_20260803_034023_674665/episode_08,45,RIGHT,move,reposition_for_unseen_landing,,teacher_real_micro_20260803_034023_674665/episode_05,15,RELEASE_ALL,no_target,no_reachable_landing,,0.9775757533084403,1.265071398684881,1.5181171834475022,0.6,0.2
teacher_real_micro_20260803_034023_674665/episode_08,46,RELEASE_ALL,recovery,aligned_with_visible_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_09,16,RIGHT,support_departure,depart_support_platform,normal,1.2225501637693372,0.9854618475697469,1.1471535997096993,0.4,0.6
teacher_real_micro_20260803_034023_674665/episode_08,47,RELEASE_ALL,recovery,aligned_with_visible_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,109,RIGHT,support_departure,depart_support_platform,flipping,1.3163048165724387,0.8616432827672715,1.2985052469811098,0.2,0.6
teacher_real_micro_20260803_034023_674665/episode_08,48,RELEASE_ALL,recovery,aligned_with_visible_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_04,18,LEFT,support_departure,depart_support_platform,normal,1.2244613115190883,1.2281864978429704,1.334207932466572,0.4,0.4
teacher_real_micro_20260803_034023_674665/episode_08,49,RIGHT,launch,escape_launch_platform_dwell,normal,teacher_real_micro_20260803_034023_674665/episode_01,108,RELEASE_ALL,aligned,aligned_with_visible_safe_platform,normal,0.8098218718051833,0.5778520176492481,2.060971968192898,0.8,0.6
teacher_real_micro_20260803_034023_674665/episode_08,50,RIGHT,launch,escape_launch_platform,launch_platform,teacher_real_micro_20260803_034023_674665/episode_02,2,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,0.7186064274420579,2.0211549876482335,2.4435954875456254,0.4,0.4
teacher_real_micro_20260803_034023_674665/episode_08,51,RIGHT,special_escape,escape_special_contact,spikes,teacher_real_micro_20260803_034023_674665/episode_02,2,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,0.5865444367156192,2.16181126460009,5.216984389886733,0.8,0.4
teacher_real_micro_20260803_034023_674665/episode_08,52,RELEASE_ALL,brake,direction_change_brake,spikes,teacher_real_micro_20260803_034023_674665/episode_10,2,RIGHT,support_departure,depart_support_platform,normal,0.7327669751937191,5.026636940101237,3.153055484196486,0.4,0.8
teacher_real_micro_20260803_034023_674665/episode_08,53,LEFT,recovery,approach_visible_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_10,4,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,0.9452829994785098,2.9083129984972853,0.8619731752620656,0.8,0.2
teacher_real_micro_20260803_034023_674665/episode_09,0,LEFT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_06,0,RIGHT,support_departure,depart_support_platform,normal,0.3722592731892367,0.18612963659461834,0.33640769059923226,1.0,1.0
teacher_real_micro_20260803_034023_674665/episode_09,1,LEFT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_06,1,RIGHT,support_departure,depart_support_platform,normal,0.43687602724139973,0.3669057058402263,0.3620528815071726,1.0,0.6
teacher_real_micro_20260803_034023_674665/episode_09,2,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_06,1,RIGHT,support_departure,depart_support_platform,normal,0.6341065879246103,0.6126869590643225,0.8917668171613455,0.6,0.2
teacher_real_micro_20260803_034023_674665/episode_09,3,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_06,3,LEFT,move,move_toward_safe_platform,normal,0.6523054131235448,0.35564677557283736,0.5400891413551503,0.6,0.4
teacher_real_micro_20260803_034023_674665/episode_09,4,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_06,3,LEFT,move,move_toward_safe_platform,normal,0.884068170897688,0.4937574369307096,0.6917569224152587,0.4,0.4
teacher_real_micro_20260803_034023_674665/episode_09,5,RELEASE_ALL,aligned,aligned_with_visible_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,86,RIGHT,support_departure,depart_support_platform,normal,0.830261979612427,1.0453556223216804,1.0237370995892994,0.4,0.4
teacher_real_micro_20260803_034023_674665/episode_09,6,RIGHT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,87,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,0.7021134222068438,0.9482602593787193,0.8375668298328749,0.4,0.8
teacher_real_micro_20260803_034023_674665/episode_09,7,RIGHT,move,move_toward_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,87,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,0.5547249155361913,0.4902553281893375,0.565928537755446,0.6,0.2
teacher_real_micro_20260803_034023_674665/episode_09,8,RELEASE_ALL,brake,direction_change_brake,spikes,teacher_real_micro_20260803_034023_674665/episode_01,88,LEFT,special_escape,escape_special_contact,spikes,0.5994880830993129,0.5890717594982382,0.9811690303403104,0.8,0.4
teacher_real_micro_20260803_034023_674665/episode_09,9,LEFT,special_escape,escape_special_contact,spikes,teacher_real_micro_20260803_034023_674665/episode_08,23,RIGHT,special_escape,escape_special_contact,spikes,0.8045409245442217,1.5741356163069433,1.4624161940147342,0.8,0.4
teacher_real_micro_20260803_034023_674665/episode_09,10,LEFT,special_escape,escape_special_contact,spikes,teacher_real_micro_20260803_034023_674665/episode_08,24,RIGHT,special_escape,escape_special_contact,spikes,0.7936858912404009,1.4389615040641357,2.594201103858063,0.6,0.8
teacher_real_micro_20260803_034023_674665/episode_09,11,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,103,LEFT,support_departure,depart_support_platform,normal,0.9922450262170095,3.6122135951139063,1.167759404918253,0.6,0.2
teacher_real_micro_20260803_034023_674665/episode_09,12,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_08,35,RIGHT,support_departure,depart_support_platform,normal,0.9592263366423478,0.9486010762500814,1.092747428267187,0.6,0.4
teacher_real_micro_20260803_034023_674665/episode_09,13,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_08,27,LEFT,support_departure,depart_support_platform,normal,0.8213900648778386,0.4235117491780738,0.935202145203494,0.8,0.6
teacher_real_micro_20260803_034023_674665/episode_09,14,RIGHT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,108,RELEASE_ALL,aligned,aligned_with_visible_safe_platform,normal,0.770082996630567,0.5708573823293636,0.9430953258964192,0.6,0.8
teacher_real_micro_20260803_034023_674665/episode_09,15,RIGHT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,21,LEFT,support_departure,depart_support_platform,normal,0.7114089274495929,0.5450804650894052,0.5623420597988663,0.8,0.0
teacher_real_micro_20260803_034023_674665/episode_09,16,RIGHT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_08,36,RELEASE_ALL,brake,direction_change_brake,normal,0.44856147217944475,0.2295792716487348,1.2760166876454466,1.0,0.8
teacher_real_micro_20260803_034023_674665/episode_09,17,RELEASE_ALL,brake,direction_change_brake,normal,teacher_real_micro_20260803_034023_674665/episode_08,37,LEFT,recovery,move_toward_recovery_platform,normal,0.48114143168624485,1.2730285616604342,0.9089054523765574,0.2,0.2
teacher_real_micro_20260803_034023_674665/episode_09,18,LEFT,recovery,move_toward_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_10,5,RELEASE_ALL,aligned,aligned_with_visible_safe_platform,normal,0.7506384678914462,1.045508285663915,0.7850441961979979,0.2,0.4
teacher_real_micro_20260803_034023_674665/episode_09,19,LEFT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_10,4,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,0.7780195823802929,0.6398249596756149,0.9101359890943687,0.4,0.4
teacher_real_micro_20260803_034023_674665/episode_09,20,LEFT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_02,8,RELEASE_ALL,brake,direction_change_brake,normal,0.6734545902437804,0.5420478388769334,1.3450062867795114,0.4,0.0
teacher_real_micro_20260803_034023_674665/episode_09,21,LEFT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_02,8,RELEASE_ALL,brake,direction_change_brake,normal,0.5342424732711171,0.3175215709190451,1.2864167761994247,0.8,0.4
teacher_real_micro_20260803_034023_674665/episode_09,22,LEFT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_08,22,RIGHT,special_escape,escape_special_contact,spikes,0.5800773634128971,1.2841334172536536,1.834035707927118,0.6,0.6
teacher_real_micro_20260803_034023_674665/episode_09,23,RELEASE_ALL,brake,direction_change_brake,normal,teacher_real_micro_20260803_034023_674665/episode_02,9,RIGHT,move,move_toward_safe_platform,normal,0.7086922557836298,1.3700952497893035,0.9702802681636205,0.2,0.2
teacher_real_micro_20260803_034023_674665/episode_09,24,RIGHT,special_escape,escape_special_contact,spikes,teacher_real_micro_20260803_034023_674665/episode_01,106,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,0.8425368069923017,0.9801069550204871,1.8953564426124068,0.2,0.0
teacher_real_micro_20260803_034023_674665/episode_09,25,RIGHT,special_escape,escape_special_contact,spikes,teacher_real_micro_20260803_034023_674665/episode_08,38,LEFT,support_departure,depart_support_platform,spring,1.1778012480909095,2.0678395790910327,2.419099791410359,0.2,0.2
teacher_real_micro_20260803_034023_674665/episode_09,26,RIGHT,special_escape,escape_special_contact,spikes,teacher_real_micro_20260803_034023_674665/episode_02,137,RELEASE_ALL,brake,direction_change_brake,spikes,1.058716916741453,1.2520606341037226,3.522553777234955,0.4,0.2
teacher_real_micro_20260803_034023_674665/episode_09,27,RIGHT,special_escape,escape_special_contact,spikes,teacher_real_micro_20260803_034023_674665/episode_02,138,LEFT,special_escape,escape_special_contact,spikes,1.1251456888445064,3.5044134898409087,1.8713917166988225,0.6,0.4
teacher_real_micro_20260803_034023_674665/episode_09,28,RIGHT,special_escape,escape_special_contact,spikes,teacher_real_micro_20260803_034023_674665/episode_02,82,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,1.2821835745665586,2.1271712075144884,2.329943339460397,0.8,0.2
teacher_real_micro_20260803_034023_674665/episode_09,29,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_02,13,LEFT,support_departure,depart_support_platform,flipping,1.1101033875538469,2.3263920746442457,1.4453560570035728,0.2,0.8
teacher_real_micro_20260803_034023_674665/episode_09,30,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_08,27,LEFT,support_departure,depart_support_platform,normal,1.0901379021472002,0.5558420882544337,1.03664923139636,0.4,0.6
teacher_real_micro_20260803_034023_674665/episode_09,31,LEFT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,32,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,1.1217718519628395,0.7295527132191783,1.1084975453113857,0.4,0.6
teacher_real_micro_20260803_034023_674665/episode_09,33,LEFT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_02,55,RELEASE_ALL,aligned,aligned_with_safe_platform,flipping,0.867423206471565,0.6448093718397906,1.212688295596402,0.2,0.4
teacher_real_micro_20260803_034023_674665/episode_09,34,LEFT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_06,53,RELEASE_ALL,brake,direction_change_brake,normal,0.7525196728124065,0.6875086212493138,1.7043200739239353,0.6,0.4
teacher_real_micro_20260803_034023_674665/episode_09,35,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_02,66,LEFT,support_departure,depart_support_platform,normal,1.0496079903564524,0.6361366562208619,1.1667430982936962,0.2,0.4
teacher_real_micro_20260803_034023_674665/episode_09,36,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_02,57,RIGHT,support_departure,depart_support_platform,normal,1.2033471053272595,0.8409630001733528,1.3134590218842432,0.2,0.2
teacher_real_micro_20260803_034023_674665/episode_09,37,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_02,121,RIGHT,special_escape,escape_special_contact,spring,1.0049810174035272,2.1563438955938046,2.2824964261622624,0.8,0.6
teacher_real_micro_20260803_034023_674665/episode_09,38,RIGHT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,83,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,1.0873060848987022,0.6534979917827042,1.1194374205718451,0.4,0.4
teacher_real_micro_20260803_034023_674665/episode_09,40,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,86,RIGHT,support_departure,depart_support_platform,normal,0.95551595811188,0.5178412280397391,1.1519240868446818,0.6,0.6
teacher_real_micro_20260803_034023_674665/episode_09,41,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,89,LEFT,special_escape,escape_special_contact,spikes,0.9699499740988669,2.0916899743816364,2.1756815691830003,0.6,0.4
teacher_real_micro_20260803_034023_674665/episode_09,42,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,88,LEFT,special_escape,escape_special_contact,spikes,0.9817266753001685,0.6194928518843714,2.19647089060646,0.6,0.6
teacher_real_micro_20260803_034023_674665/episode_09,43,LEFT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,91,RIGHT,wall_guard,wall_guard_inward,spring,0.9492013648361951,3.9487967935958586,6.487671772200953,0.6,0.4
teacher_real_micro_20260803_034023_674665/episode_09,44,LEFT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_02,72,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,0.8068631463034034,0.4543299412230794,1.037385876853118,0.8,0.4
teacher_real_micro_20260803_034023_674665/episode_09,45,LEFT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_08,21,RELEASE_ALL,brake,direction_change_brake,normal,0.8528519419793736,0.47287700950482014,1.4488364690381945,0.4,0.2
teacher_real_micro_20260803_034023_674665/episode_09,46,LEFT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_08,21,RELEASE_ALL,brake,direction_change_brake,normal,0.775533980443503,0.45728005726984333,1.4033054717682738,0.4,0.6
teacher_real_micro_20260803_034023_674665/episode_09,47,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_02,66,LEFT,support_departure,depart_support_platform,normal,0.7158798886943818,0.47282482429833417,0.992955900969267,0.6,0.4
teacher_real_micro_20260803_034023_674665/episode_09,48,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_08,22,RIGHT,special_escape,escape_special_contact,spikes,0.6477813177047574,0.912576552512278,1.8819714589096823,0.4,0.6
teacher_real_micro_20260803_034023_674665/episode_09,49,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_08,23,RIGHT,special_escape,escape_special_contact,spikes,0.6675417069819096,1.8618622515257393,1.9133076394294517,0.8,0.4
teacher_real_micro_20260803_034023_674665/episode_09,50,RIGHT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_02,75,RELEASE_ALL,aligned,aligned_with_visible_safe_platform,normal,0.8976362124712912,0.6694817220035104,1.0114409544695784,0.2,0.4
teacher_real_micro_20260803_034023_674665/episode_09,51,RIGHT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_02,76,RELEASE_ALL,aligned,aligned_with_visible_safe_platform,normal,0.7707507426794838,0.9380513731934845,1.1393971956542894,0.8,0.2
teacher_real_micro_20260803_034023_674665/episode_09,52,RIGHT,support_departure,depart_support_platform,normal,teacher_real_micro_20260803_034023_674665/episode_02,77,RELEASE_ALL,aligned,aligned_with_visible_safe_platform,normal,0.5731135378645571,1.026542108435792,1.1896655976677775,0.2,0.2
teacher_real_micro_20260803_034023_674665/episode_09,53,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_02,78,RIGHT,launch,escape_launch_platform_dwell,normal,0.800042105483558,1.2863881595681792,2.0495275735070035,0.8,0.2
teacher_real_micro_20260803_034023_674665/episode_09,54,LEFT,recovery,move_toward_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_02,82,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,1.0431011577937133,0.7958443483262507,0.7761814421398454,0.4,0.4
teacher_real_micro_20260803_034023_674665/episode_09,55,LEFT,support_departure,depart_support_platform,conveyor,teacher_real_micro_20260803_034023_674665/episode_06,4,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,0.9650786576371478,0.6479600111349225,1.416668487328797,0.6,0.4
teacher_real_micro_20260803_034023_674665/episode_09,56,LEFT,support_departure,depart_support_platform,conveyor,teacher_real_micro_20260803_034023_674665/episode_02,121,RIGHT,special_escape,escape_special_contact,spring,0.8670754996691993,2.4865879551073617,2.389437426356352,0.6,0.0
teacher_real_micro_20260803_034023_674665/episode_09,57,RELEASE_ALL,brake,direction_change_brake,conveyor,teacher_real_micro_20260803_034023_674665/episode_08,40,LEFT,support_departure,depart_support_platform,spring,0.732826741221905,1.1038849806535798,3.9631706439579113,0.8,0.8
teacher_real_micro_20260803_034023_674665/episode_09,58,RIGHT,wall_guard,wall_guard_inward,conveyor,teacher_real_micro_20260803_034023_674665/episode_08,42,RELEASE_ALL,brake,direction_change_brake,normal,0.7635434586925209,3.9464412623345093,4.635187295788616,0.6,0.0
teacher_real_micro_20260803_034023_674665/episode_09,59,RIGHT,support_departure,depart_support_platform,conveyor,teacher_real_micro_20260803_034023_674665/episode_01,79,LEFT,support_departure,depart_support_platform,normal,0.80975802431436,4.027813018991276,1.560535043102075,0.6,0.0
teacher_real_micro_20260803_034023_674665/episode_09,60,RIGHT,support_departure,depart_support_platform,conveyor,teacher_real_micro_20260803_034023_674665/episode_01,79,LEFT,support_departure,depart_support_platform,normal,1.0234754899923806,1.7710440761331343,1.4455427929000242,0.4,0.2
teacher_real_micro_20260803_034023_674665/episode_09,61,RIGHT,recovery,move_toward_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_01,79,LEFT,support_departure,depart_support_platform,normal,1.0674521958592873,1.5875652502279132,1.3406988911006685,0.4,0.4
teacher_real_micro_20260803_034023_674665/episode_09,62,RELEASE_ALL,aligned,aligned_with_deeper_safe_platform,normal,teacher_real_micro_20260803_034023_674665/episode_02,81,RIGHT,move,move_toward_safe_platform,normal,0.8044287923900895,2.5354007866583124,0.742497986493137,0.8,0.4
teacher_real_micro_20260803_034023_674665/episode_09,63,RIGHT,recovery,move_toward_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_02,82,RELEASE_ALL,aligned,aligned_with_safe_platform,normal,0.7441964773236565,0.711501432406253,0.7097630442659741,1.0,1.0
teacher_real_micro_20260803_034023_674665/episode_09,64,RIGHT,recovery,move_toward_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_02,84,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,1.1613979797300054,0.9380650283182771,0.8666162396769252,0.8,1.0
teacher_real_micro_20260803_034023_674665/episode_09,65,RIGHT,support_departure,depart_support_platform,flipping,teacher_real_micro_20260803_034023_674665/episode_02,137,RELEASE_ALL,brake,direction_change_brake,spikes,1.2899348501279038,2.7538051960387286,4.927625770128172,0.8,0.4
teacher_real_micro_20260803_034023_674665/episode_09,66,RELEASE_ALL,aligned,aligned_with_deeper_safe_platform,flipping,teacher_real_micro_20260803_034023_674665/episode_02,140,LEFT,special_escape,escape_special_contact,spikes,1.2889624253034089,3.6426049665657394,3.3607339756786567,1.0,0.8
teacher_real_micro_20260803_034023_674665/episode_09,67,RELEASE_ALL,aligned,aligned_with_deeper_safe_platform,flipping,teacher_real_micro_20260803_034023_674665/episode_02,128,LEFT,wall_guard,wall_guard_inward,normal,1.3850168291213083,5.124908142325305,4.973278854876146,0.6,0.4
teacher_real_micro_20260803_034023_674665/episode_09,68,RELEASE_ALL,aligned,aligned_with_deeper_safe_platform,flipping,teacher_real_micro_20260803_034023_674665/episode_02,129,LEFT,wall_guard,wall_guard_inward,normal,1.109785098414443,4.761527005617189,4.858674064540276,1.0,0.6
teacher_real_micro_20260803_034023_674665/episode_09,69,LEFT,recovery,move_toward_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_06,43,RIGHT,support_departure,depart_support_platform,normal,1.1149598580698725,0.9503373502487085,1.3492531196670159,0.8,0.8
teacher_real_micro_20260803_034023_674665/episode_09,70,RELEASE_ALL,recovery,aligned_with_recovery_platform,normal,teacher_real_micro_20260803_034023_674665/episode_06,44,RIGHT,support_departure,depart_support_platform,normal,1.188330600178058,1.3775109185666374,1.4568721765939263,0.4,0.8
